,appid,total_playtime,appname,lat,lon,country
8006,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8007,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8008,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8009,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8010,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8011,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8012,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8013,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8014,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8015,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8016,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8017,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8018,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8019,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8020,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8021,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8022,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8023,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8024,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8025,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8026,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8027,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8028,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8029,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8030,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8031,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8032,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8033,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8034,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8035,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8036,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8037,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8038,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8039,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8040,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8041,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8042,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8043,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8044,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8045,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8046,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8047,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8048,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8049,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8050,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8051,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8052,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8053,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8054,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8055,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8056,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8057,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8058,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8059,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8060,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8061,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8062,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8063,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8064,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8065,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8066,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8067,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8068,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8069,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8070,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8071,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8072,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8073,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8074,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8075,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8076,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8077,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8078,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8079,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8080,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8081,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8082,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8083,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8084,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8085,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8086,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8087,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8088,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8089,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8090,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8091,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8092,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8093,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8094,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8095,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8096,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8097,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8098,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8099,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8100,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8101,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8102,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8103,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8104,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8105,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8106,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8107,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8108,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8109,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8110,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8111,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8112,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8113,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8114,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8115,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8116,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8117,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8118,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8119,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8120,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8121,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8122,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8123,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8124,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8125,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8126,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8127,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8128,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8129,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8130,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8131,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8132,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8133,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8134,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8135,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8136,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8137,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8138,250900,19996,The Binding of Isaac: Rebirth,69.0655058,33.4092689,RU
8139,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8140,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8141,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8142,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8143,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8144,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8145,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8146,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8147,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8148,236450,233,PAC-MAN Championship Edition DX+,69.0655058,33.4092689,RU
8149,241540,822,State of Decay,69.0655058,33.4092689,RU
8150,241540,822,State of Decay,69.0655058,33.4092689,RU
8151,241540,822,State of Decay,69.0655058,33.4092689,RU
8152,241540,822,State of Decay,69.0655058,33.4092689,RU
8153,241540,822,State of Decay,69.0655058,33.4092689,RU
8154,241540,822,State of Decay,69.0655058,33.4092689,RU
8155,241540,822,State of Decay,69.0655058,33.4092689,RU
8156,241540,822,State of Decay,69.0655058,33.4092689,RU
8157,241540,822,State of Decay,69.0655058,33.4092689,RU
8158,241540,822,State of Decay,69.0655058,33.4092689,RU
8159,241540,822,State of Decay,69.0655058,33.4092689,RU
8160,241540,822,State of Decay,69.0655058,33.4092689,RU
8161,241540,822,State of Decay,69.0655058,33.4092689,RU
8162,241540,822,State of Decay,69.0655058,33.4092689,RU
8163,241540,822,State of Decay,69.0655058,33.4092689,RU
8164,241540,822,State of Decay,69.0655058,33.4092689,RU
8165,241540,822,State of Decay,69.0655058,33.4092689,RU
8166,241540,822,State of Decay,69.0655058,33.4092689,RU
8167,241540,822,State of Decay,69.0655058,33.4092689,RU
8168,241540,822,State of Decay,69.0655058,33.4092689,RU
8169,241540,822,State of Decay,69.0655058,33.4092689,RU
8170,241540,822,State of Decay,69.0655058,33.4092689,RU
8171,241540,822,State of Decay,69.0655058,33.4092689,RU
8172,241540,822,State of Decay,69.0655058,33.4092689,RU
8173,241540,822,State of Decay,69.0655058,33.4092689,RU
8174,241540,822,State of Decay,69.0655058,33.4092689,RU
8175,241540,822,State of Decay,69.0655058,33.4092689,RU
8176,241540,822,State of Decay,69.0655058,33.4092689,RU
8177,241540,822,State of Decay,69.0655058,33.4092689,RU
8178,241540,822,State of Decay,69.0655058,33.4092689,RU
8179,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8180,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8181,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8182,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8183,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8184,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8185,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8186,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8187,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8188,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8189,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8190,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8191,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8192,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8193,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8194,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8195,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8196,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8197,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8198,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8199,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8200,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8201,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8202,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8203,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8204,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8205,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8206,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8207,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8208,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8209,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8210,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8211,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8212,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8213,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8214,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8215,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8216,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8217,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8218,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8219,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8220,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8221,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8222,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8223,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8224,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8225,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8226,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8227,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8228,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8229,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8230,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8231,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8232,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8233,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8234,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8235,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8236,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8237,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8238,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8239,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8240,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8241,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8242,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8243,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8244,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8245,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8246,219990,9666,Grim Dawn,69.0655058,33.4092689,RU
8247,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8248,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8249,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8250,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8251,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8252,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8253,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8254,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8255,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8256,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8257,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8258,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8259,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8260,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8261,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8262,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8263,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8264,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8265,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8266,249330,195,Unholy Heights,69.0655058,33.4092689,RU
8267,251170,238,Damned,69.0655058,33.4092689,RU
8268,251170,238,Damned,69.0655058,33.4092689,RU
8269,251170,238,Damned,69.0655058,33.4092689,RU
8270,251170,238,Damned,69.0655058,33.4092689,RU
8271,251170,238,Damned,69.0655058,33.4092689,RU
8272,251170,238,Damned,69.0655058,33.4092689,RU
8273,251170,238,Damned,69.0655058,33.4092689,RU
8274,251170,238,Damned,69.0655058,33.4092689,RU
8275,251170,238,Damned,69.0655058,33.4092689,RU
8276,251170,238,Damned,69.0655058,33.4092689,RU
8277,251170,238,Damned,69.0655058,33.4092689,RU
8278,251170,238,Damned,69.0655058,33.4092689,RU
8279,251170,238,Damned,69.0655058,33.4092689,RU
8280,251170,238,Damned,69.0655058,33.4092689,RU
8281,251170,238,Damned,69.0655058,33.4092689,RU
8282,235800,3861,Audiosurf 2,69.0655058,33.4092689,RU
8283,235800,3861,Audiosurf 2,69.0655058,33.4092689,RU
8284,221910,193,The Stanley Parable,69.0655058,33.4092689,RU
8285,221910,193,The Stanley Parable,69.0655058,33.4092689,RU
8286,221910,193,The Stanley Parable,69.0655058,33.4092689,RU
8287,221910,193,The Stanley Parable,69.0655058,33.4092689,RU
8288,221910,193,The Stanley Parable,69.0655058,33.4092689,RU
8289,221910,193,The Stanley Parable,69.0655058,33.4092689,RU
8290,221910,193,The Stanley Parable,69.0655058,33.4092689,RU
8291,238430,2230,Contagion,69.0655058,33.4092689,RU
8292,238430,2230,Contagion,69.0655058,33.4092689,RU
8293,238430,2230,Contagion,69.0655058,33.4092689,RU
8294,238430,2230,Contagion,69.0655058,33.4092689,RU
8295,238430,2230,Contagion,69.0655058,33.4092689,RU
8296,238430,2230,Contagion,69.0655058,33.4092689,RU
8297,238430,2230,Contagion,69.0655058,33.4092689,RU
8298,238430,2230,Contagion,69.0655058,33.4092689,RU
8299,238430,2230,Contagion,69.0655058,33.4092689,RU
8300,238430,2230,Contagion,69.0655058,33.4092689,RU
8301,238430,2230,Contagion,69.0655058,33.4092689,RU
8302,238430,2230,Contagion,69.0655058,33.4092689,RU
8303,238430,2230,Contagion,69.0655058,33.4092689,RU
8304,238430,2230,Contagion,69.0655058,33.4092689,RU
8305,238430,2230,Contagion,69.0655058,33.4092689,RU
8306,238430,2230,Contagion,69.0655058,33.4092689,RU
8307,238430,2230,Contagion,69.0655058,33.4092689,RU
8308,238430,2230,Contagion,69.0655058,33.4092689,RU
8309,238430,2230,Contagion,69.0655058,33.4092689,RU
8310,238430,2230,Contagion,69.0655058,33.4092689,RU
8311,238430,2230,Contagion,69.0655058,33.4092689,RU
8312,238430,2230,Contagion,69.0655058,33.4092689,RU
8313,238430,2230,Contagion,69.0655058,33.4092689,RU
8314,238430,2230,Contagion,69.0655058,33.4092689,RU
8315,238430,2230,Contagion,69.0655058,33.4092689,RU
8316,238430,2230,Contagion,69.0655058,33.4092689,RU
8317,238430,2230,Contagion,69.0655058,33.4092689,RU
8318,238430,2230,Contagion,69.0655058,33.4092689,RU
8319,238430,2230,Contagion,69.0655058,33.4092689,RU
8320,238430,2230,Contagion,69.0655058,33.4092689,RU
8321,238430,2230,Contagion,69.0655058,33.4092689,RU
8322,238430,2230,Contagion,69.0655058,33.4092689,RU
8323,238430,2230,Contagion,69.0655058,33.4092689,RU
8324,238430,2230,Contagion,69.0655058,33.4092689,RU
8325,238430,2230,Contagion,69.0655058,33.4092689,RU
8326,238430,2230,Contagion,69.0655058,33.4092689,RU
8327,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8328,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8329,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8330,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8331,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8332,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8333,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8334,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8335,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8336,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8337,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8338,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8339,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8340,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8341,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8342,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8343,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8344,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8345,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8346,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8347,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8348,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8349,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8350,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8351,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8352,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8353,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8354,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8355,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8356,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8357,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8358,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8359,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8360,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8361,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8362,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8363,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8364,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8365,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8366,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8367,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8368,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8369,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8370,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8371,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8372,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8373,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8374,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8375,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8376,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8377,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8378,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8379,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8380,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8381,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8382,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8383,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8384,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8385,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8386,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8387,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8388,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8389,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8390,262060,26454,Darkest Dungeon®,69.0655058,33.4092689,RU
8391,262790,568,Our Darker Purpose,69.0655058,33.4092689,RU
8392,262790,568,Our Darker Purpose,69.0655058,33.4092689,RU
8393,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8394,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8395,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8396,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8397,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8398,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8399,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8400,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8401,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8402,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8403,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8404,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8405,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8406,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8407,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8408,262830,2878,Crimsonland,69.0655058,33.4092689,RU
8409,262830,2878,Crimsonland,69.0655058,33.4092689,RU
